"year","State","scenario","indicator","count","trend","age"
2020,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-10.44,"Prevalence","U5"
2020,"Kaduna","NGA projection scenario 2","incidence_percent_change",31.9,"Incidence per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",2.7,"Incidence per 1000","U5"
2020,"Kaduna","NGA projection scenario 2","death_percent_change",-3.43,"Deaths per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-11.79,"Deaths per 1000","U5"
2021,"Kaduna","NGA projection scenario 2","PfPR_percent_change",7.71,"Prevalence","all_ages"
2021,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-15.83,"Prevalence","U5"
2021,"Kaduna","NGA projection scenario 2","incidence_percent_change",30.61,"Incidence per 1000","all_ages"
2021,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",0.8,"Incidence per 1000","U5"
2021,"Kaduna","NGA projection scenario 2","death_percent_change",-14.86,"Deaths per 1000","all_ages"
2021,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-24.32,"Deaths per 1000","U5"
2022,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-18.29,"Prevalence","all_ages"
2022,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-36.74,"Prevalence","U5"
2022,"Kaduna","NGA projection scenario 2","incidence_percent_change",-2.1,"Incidence per 1000","all_ages"
2022,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-20.19,"Incidence per 1000","U5"
2022,"Kaduna","NGA projection scenario 2","death_percent_change",-33.52,"Deaths per 1000","all_ages"
2022,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-42.11,"Deaths per 1000","U5"
2023,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-70.66,"Prevalence","all_ages"
2023,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-83.85,"Prevalence","U5"
2023,"Kaduna","NGA projection scenario 2","incidence_percent_change",-60.07,"Incidence per 1000","all_ages"
2023,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-76.69,"Incidence per 1000","U5"
2023,"Kaduna","NGA projection scenario 2","death_percent_change",-72.16,"Deaths per 1000","all_ages"
2023,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-83.36,"Deaths per 1000","U5"
2024,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-42.13,"Prevalence","all_ages"
2024,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-68.78,"Prevalence","U5"
2024,"Kaduna","NGA projection scenario 2","incidence_percent_change",-11.8,"Incidence per 1000","all_ages"
2024,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-48.23,"Incidence per 1000","U5"
2024,"Kaduna","NGA projection scenario 2","death_percent_change",-54.48,"Deaths per 1000","all_ages"
2024,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-68.93,"Deaths per 1000","U5"
2025,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-34.52,"Prevalence","all_ages"
2025,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-60.92,"Prevalence","U5"
2025,"Kaduna","NGA projection scenario 2","incidence_percent_change",-2.54,"Incidence per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-34.35,"Incidence per 1000","U5"
2025,"Kaduna","NGA projection scenario 2","death_percent_change",-40.92,"Deaths per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-55.25,"Deaths per 1000","U5"
2026,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-77.22,"Prevalence","all_ages"
2026,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-89.58,"Prevalence","U5"
2026,"Kaduna","NGA projection scenario 2","incidence_percent_change",-62.67,"Incidence per 1000","all_ages"
2026,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-81.13,"Incidence per 1000","U5"
2026,"Kaduna","NGA projection scenario 2","death_percent_change",-71.27,"Deaths per 1000","all_ages"
2026,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-83.44,"Deaths per 1000","U5"
2027,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-63.27,"Prevalence","all_ages"
2027,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-83.65,"Prevalence","U5"
2027,"Kaduna","NGA projection scenario 2","incidence_percent_change",-30.49,"Incidence per 1000","all_ages"
2027,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-66.25,"Incidence per 1000","U5"
2027,"Kaduna","NGA projection scenario 2","death_percent_change",-65.35,"Deaths per 1000","all_ages"
2027,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-81.04,"Deaths per 1000","U5"
2028,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-58.75,"Prevalence","all_ages"
2028,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-80.62,"Prevalence","U5"
2028,"Kaduna","NGA projection scenario 2","incidence_percent_change",-22.29,"Incidence per 1000","all_ages"
2028,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-55.73,"Incidence per 1000","U5"
2028,"Kaduna","NGA projection scenario 2","death_percent_change",-59.66,"Deaths per 1000","all_ages"
2028,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-73.08,"Deaths per 1000","U5"
2029,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-89.29,"Prevalence","all_ages"
2029,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-95.76,"Prevalence","U5"
2029,"Kaduna","NGA projection scenario 2","incidence_percent_change",-78.37,"Incidence per 1000","all_ages"
2029,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-90.18,"Incidence per 1000","U5"
2029,"Kaduna","NGA projection scenario 2","death_percent_change",-79.14,"Deaths per 1000","all_ages"
2029,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-89.28,"Deaths per 1000","U5"
2030,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-84.98,"Prevalence","all_ages"
2030,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-94.08,"Prevalence","U5"
2030,"Kaduna","NGA projection scenario 2","incidence_percent_change",-66.02,"Incidence per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-85.8,"Incidence per 1000","U5"
2030,"Kaduna","NGA projection scenario 2","death_percent_change",-80.42,"Deaths per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-86.68,"Deaths per 1000","U5"
2020,"Kano","NGA projection scenario 2","PfPR_percent_change",-9.44,"Prevalence","all_ages"
2020,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-36.06,"Prevalence","U5"
2020,"Kano","NGA projection scenario 2","incidence_percent_change",16.91,"Incidence per 1000","all_ages"
2020,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-15.35,"Incidence per 1000","U5"
2020,"Kano","NGA projection scenario 2","death_percent_change",-20.17,"Deaths per 1000","all_ages"
2020,"Kano","NGA projection scenario 2","U5_death_percent_change",-33.2,"Deaths per 1000","U5"
2021,"Kano","NGA projection scenario 2","PfPR_percent_change",-14.18,"Prevalence","all_ages"
2021,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-41.14,"Prevalence","U5"
2021,"Kano","NGA projection scenario 2","incidence_percent_change",16.31,"Incidence per 1000","all_ages"
2021,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-15.91,"Incidence per 1000","U5"
2021,"Kano","NGA projection scenario 2","death_percent_change",-28.41,"Deaths per 1000","all_ages"
2021,"Kano","NGA projection scenario 2","U5_death_percent_change",-47.5,"Deaths per 1000","U5"
2022,"Kano","NGA projection scenario 2","PfPR_percent_change",-36.26,"Prevalence","all_ages"
2022,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-55.75,"Prevalence","U5"
2022,"Kano","NGA projection scenario 2","incidence_percent_change",-15.38,"Incidence per 1000","all_ages"
2022,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-34.3,"Incidence per 1000","U5"
2022,"Kano","NGA projection scenario 2","death_percent_change",-48.08,"Deaths per 1000","all_ages"
2022,"Kano","NGA projection scenario 2","U5_death_percent_change",-59.45,"Deaths per 1000","U5"
2023,"Kano","NGA projection scenario 2","PfPR_percent_change",-81.82,"Prevalence","all_ages"
2023,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-91.32,"Prevalence","U5"
2023,"Kano","NGA projection scenario 2","incidence_percent_change",-73.73,"Incidence per 1000","all_ages"
2023,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-85.88,"Incidence per 1000","U5"
2023,"Kano","NGA projection scenario 2","death_percent_change",-77.59,"Deaths per 1000","all_ages"
2023,"Kano","NGA projection scenario 2","U5_death_percent_change",-87.58,"Deaths per 1000","U5"
2024,"Kano","NGA projection scenario 2","PfPR_percent_change",-65.75,"Prevalence","all_ages"
2024,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-84.36,"Prevalence","U5"
2024,"Kano","NGA projection scenario 2","incidence_percent_change",-43.93,"Incidence per 1000","all_ages"
2024,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-70.23,"Incidence per 1000","U5"
2024,"Kano","NGA projection scenario 2","death_percent_change",-65.16,"Deaths per 1000","all_ages"
2024,"Kano","NGA projection scenario 2","U5_death_percent_change",-82.7,"Deaths per 1000","U5"
2025,"Kano","NGA projection scenario 2","PfPR_percent_change",-59.81,"Prevalence","all_ages"
2025,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-78.37,"Prevalence","U5"
2025,"Kano","NGA projection scenario 2","incidence_percent_change",-33.97,"Incidence per 1000","all_ages"
2025,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-56.64,"Incidence per 1000","U5"
2025,"Kano","NGA projection scenario 2","death_percent_change",-58.37,"Deaths per 1000","all_ages"
2025,"Kano","NGA projection scenario 2","U5_death_percent_change",-71.89,"Deaths per 1000","U5"
2026,"Kano","NGA projection scenario 2","PfPR_percent_change",-88.49,"Prevalence","all_ages"
2026,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-95.49,"Prevalence","U5"
2026,"Kano","NGA projection scenario 2","incidence_percent_change",-79.75,"Incidence per 1000","all_ages"
2026,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-90.47,"Incidence per 1000","U5"
2026,"Kano","NGA projection scenario 2","death_percent_change",-80.24,"Deaths per 1000","all_ages"
2026,"Kano","NGA projection scenario 2","U5_death_percent_change",-89.41,"Deaths per 1000","U5"
2027,"Kano","NGA projection scenario 2","PfPR_percent_change",-80.72,"Prevalence","all_ages"
2027,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-92.91,"Prevalence","U5"
2027,"Kano","NGA projection scenario 2","incidence_percent_change",-59.95,"Incidence per 1000","all_ages"
2027,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-83.5,"Incidence per 1000","U5"
2027,"Kano","NGA projection scenario 2","death_percent_change",-78.28,"Deaths per 1000","all_ages"
2027,"Kano","NGA projection scenario 2","U5_death_percent_change",-89,"Deaths per 1000","U5"
2028,"Kano","NGA projection scenario 2","PfPR_percent_change",-72.3,"Prevalence","all_ages"
2028,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-88.46,"Prevalence","U5"
2028,"Kano","NGA projection scenario 2","incidence_percent_change",-42.41,"Incidence per 1000","all_ages"
2028,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-70.56,"Incidence per 1000","U5"
2028,"Kano","NGA projection scenario 2","death_percent_change",-63.9,"Deaths per 1000","all_ages"
2028,"Kano","NGA projection scenario 2","U5_death_percent_change",-81.03,"Deaths per 1000","U5"
2029,"Kano","NGA projection scenario 2","PfPR_percent_change",-89.68,"Prevalence","all_ages"
2029,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-96.5,"Prevalence","U5"
2029,"Kano","NGA projection scenario 2","incidence_percent_change",-76.86,"Incidence per 1000","all_ages"
2029,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-91.78,"Incidence per 1000","U5"
2029,"Kano","NGA projection scenario 2","death_percent_change",-80.78,"Deaths per 1000","all_ages"
2029,"Kano","NGA projection scenario 2","U5_death_percent_change",-90.98,"Deaths per 1000","U5"
2030,"Kano","NGA projection scenario 2","PfPR_percent_change",-75.91,"Prevalence","all_ages"
2030,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-91.53,"Prevalence","U5"
2030,"Kano","NGA projection scenario 2","incidence_percent_change",-39.05,"Incidence per 1000","all_ages"
2030,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-79,"Incidence per 1000","U5"
2030,"Kano","NGA projection scenario 2","death_percent_change",-67.34,"Deaths per 1000","all_ages"
2030,"Kano","NGA projection scenario 2","U5_death_percent_change",-87.88,"Deaths per 1000","U5"
2020,"Katsina","NGA projection scenario 2","PfPR_percent_change",-13.88,"Prevalence","all_ages"
2020,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-33.82,"Prevalence","U5"
2020,"Katsina","NGA projection scenario 2","incidence_percent_change",2.69,"Incidence per 1000","all_ages"
2020,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-17,"Incidence per 1000","U5"
2020,"Katsina","NGA projection scenario 2","death_percent_change",-19.76,"Deaths per 1000","all_ages"
2020,"Katsina","NGA projection scenario 2","U5_death_percent_change",-23.19,"Deaths per 1000","U5"
2021,"Katsina","NGA projection scenario 2","PfPR_percent_change",-32.09,"Prevalence","all_ages"
2021,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-48.43,"Prevalence","U5"
2021,"Katsina","NGA projection scenario 2","incidence_percent_change",-18.14,"Incidence per 1000","all_ages"
2021,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-32.21,"Incidence per 1000","U5"
2021,"Katsina","NGA projection scenario 2","death_percent_change",-35.57,"Deaths per 1000","all_ages"
2021,"Katsina","NGA projection scenario 2","U5_death_percent_change",-40.33,"Deaths per 1000","U5"
2022,"Katsina","NGA projection scenario 2","PfPR_percent_change",-41.68,"Prevalence","all_ages"
2022,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-60.69,"Prevalence","U5"
2022,"Katsina","NGA projection scenario 2","incidence_percent_change",-22.77,"Incidence per 1000","all_ages"
2022,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-37.25,"Incidence per 1000","U5"
2022,"Katsina","NGA projection scenario 2","death_percent_change",-59.43,"Deaths per 1000","all_ages"
2022,"Katsina","NGA projection scenario 2","U5_death_percent_change",-66.69,"Deaths per 1000","U5"
2023,"Katsina","NGA projection scenario 2","PfPR_percent_change",-31.83,"Prevalence","all_ages"
2023,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-52.03,"Prevalence","U5"
2023,"Katsina","NGA projection scenario 2","incidence_percent_change",-3.27,"Incidence per 1000","all_ages"
2023,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-21.01,"Incidence per 1000","U5"
2023,"Katsina","NGA projection scenario 2","death_percent_change",-48.05,"Deaths per 1000","all_ages"
2023,"Katsina","NGA projection scenario 2","U5_death_percent_change",-54.37,"Deaths per 1000","U5"
2024,"Katsina","NGA projection scenario 2","PfPR_percent_change",-42.06,"Prevalence","all_ages"
2024,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-60.23,"Prevalence","U5"
2024,"Katsina","NGA projection scenario 2","incidence_percent_change",-15.8,"Incidence per 1000","all_ages"
2024,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-31.09,"Incidence per 1000","U5"
2024,"Katsina","NGA projection scenario 2","death_percent_change",-55.98,"Deaths per 1000","all_ages"
2024,"Katsina","NGA projection scenario 2","U5_death_percent_change",-62.97,"Deaths per 1000","U5"
2025,"Katsina","NGA projection scenario 2","PfPR_percent_change",-50.4,"Prevalence","all_ages"
2025,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-71.79,"Prevalence","U5"
2025,"Katsina","NGA projection scenario 2","incidence_percent_change",-21.61,"Incidence per 1000","all_ages"
2025,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-41.25,"Incidence per 1000","U5"
2025,"Katsina","NGA projection scenario 2","death_percent_change",-71.14,"Deaths per 1000","all_ages"
2025,"Katsina","NGA projection scenario 2","U5_death_percent_change",-78.08,"Deaths per 1000","U5"
2026,"Katsina","NGA projection scenario 2","PfPR_percent_change",-41.2,"Prevalence","all_ages"
2026,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-64.37,"Prevalence","U5"
2026,"Katsina","NGA projection scenario 2","incidence_percent_change",2.5,"Incidence per 1000","all_ages"
2026,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-22.39,"Incidence per 1000","U5"
2026,"Katsina","NGA projection scenario 2","death_percent_change",-60.36,"Deaths per 1000","all_ages"
2026,"Katsina","NGA projection scenario 2","U5_death_percent_change",-68.27,"Deaths per 1000","U5"
2027,"Katsina","NGA projection scenario 2","PfPR_percent_change",-50.47,"Prevalence","all_ages"
2027,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-71,"Prevalence","U5"
2027,"Katsina","NGA projection scenario 2","incidence_percent_change",-10.54,"Incidence per 1000","all_ages"
2027,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-31.97,"Incidence per 1000","U5"
2027,"Katsina","NGA projection scenario 2","death_percent_change",-60.47,"Deaths per 1000","all_ages"
2027,"Katsina","NGA projection scenario 2","U5_death_percent_change",-69.15,"Deaths per 1000","U5"
2028,"Katsina","NGA projection scenario 2","PfPR_percent_change",-56.13,"Prevalence","all_ages"
2028,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-78.47,"Prevalence","U5"
2028,"Katsina","NGA projection scenario 2","incidence_percent_change",-17.69,"Incidence per 1000","all_ages"
2028,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-44.93,"Incidence per 1000","U5"
2028,"Katsina","NGA projection scenario 2","death_percent_change",-73.3,"Deaths per 1000","all_ages"
2028,"Katsina","NGA projection scenario 2","U5_death_percent_change",-83.65,"Deaths per 1000","U5"
2029,"Katsina","NGA projection scenario 2","PfPR_percent_change",-44.21,"Prevalence","all_ages"
2029,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-69.16,"Prevalence","U5"
2029,"Katsina","NGA projection scenario 2","incidence_percent_change",14.31,"Incidence per 1000","all_ages"
2029,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-21.7,"Incidence per 1000","U5"
2029,"Katsina","NGA projection scenario 2","death_percent_change",-61.26,"Deaths per 1000","all_ages"
2029,"Katsina","NGA projection scenario 2","U5_death_percent_change",-71.9,"Deaths per 1000","U5"
2030,"Katsina","NGA projection scenario 2","PfPR_percent_change",-48.87,"Prevalence","all_ages"
2030,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-71.49,"Prevalence","U5"
2030,"Katsina","NGA projection scenario 2","incidence_percent_change",3.95,"Incidence per 1000","all_ages"
2030,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-29.34,"Incidence per 1000","U5"
2030,"Katsina","NGA projection scenario 2","death_percent_change",-60.66,"Deaths per 1000","all_ages"
2030,"Katsina","NGA projection scenario 2","U5_death_percent_change",-71.74,"Deaths per 1000","U5"
2020,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-30.88,"Prevalence","all_ages"
2020,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-55.64,"Prevalence","U5"
2020,"Kebbi","NGA projection scenario 2","incidence_percent_change",-1.12,"Incidence per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-23.2,"Incidence per 1000","U5"
2020,"Kebbi","NGA projection scenario 2","death_percent_change",-50.3,"Deaths per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-57.26,"Deaths per 1000","U5"
2021,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-43.61,"Prevalence","all_ages"
2021,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-64.1,"Prevalence","U5"
2021,"Kebbi","NGA projection scenario 2","incidence_percent_change",-14.74,"Incidence per 1000","all_ages"
2021,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-27.48,"Incidence per 1000","U5"
2021,"Kebbi","NGA projection scenario 2","death_percent_change",-67.52,"Deaths per 1000","all_ages"
2021,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-72.73,"Deaths per 1000","U5"
2022,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-62.24,"Prevalence","all_ages"
2022,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-83.1,"Prevalence","U5"
2022,"Kebbi","NGA projection scenario 2","incidence_percent_change",-40.75,"Incidence per 1000","all_ages"
2022,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-60.96,"Incidence per 1000","U5"
2022,"Kebbi","NGA projection scenario 2","death_percent_change",-80.58,"Deaths per 1000","all_ages"
2022,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-88.05,"Deaths per 1000","U5"
2023,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-46.07,"Prevalence","all_ages"
2023,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-72.89,"Prevalence","U5"
2023,"Kebbi","NGA projection scenario 2","incidence_percent_change",-3.17,"Incidence per 1000","all_ages"
2023,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-32.14,"Incidence per 1000","U5"
2023,"Kebbi","NGA projection scenario 2","death_percent_change",-73.56,"Deaths per 1000","all_ages"
2023,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-81.45,"Deaths per 1000","U5"
2024,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-48.77,"Prevalence","all_ages"
2024,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-71.88,"Prevalence","U5"
2024,"Kebbi","NGA projection scenario 2","incidence_percent_change",-6.47,"Incidence per 1000","all_ages"
2024,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-28.1,"Incidence per 1000","U5"
2024,"Kebbi","NGA projection scenario 2","death_percent_change",-71.89,"Deaths per 1000","all_ages"
2024,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-80.6,"Deaths per 1000","U5"
2025,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-61.12,"Prevalence","all_ages"
2025,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-85.05,"Prevalence","U5"
2025,"Kebbi","NGA projection scenario 2","incidence_percent_change",-27.48,"Incidence per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-58.52,"Incidence per 1000","U5"
2025,"Kebbi","NGA projection scenario 2","death_percent_change",-80.11,"Deaths per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-88.77,"Deaths per 1000","U5"
2026,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-45.85,"Prevalence","all_ages"
2026,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-73.69,"Prevalence","U5"
2026,"Kebbi","NGA projection scenario 2","incidence_percent_change",11.1,"Incidence per 1000","all_ages"
2026,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-28.77,"Incidence per 1000","U5"
2026,"Kebbi","NGA projection scenario 2","death_percent_change",-70.21,"Deaths per 1000","all_ages"
2026,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-82.31,"Deaths per 1000","U5"
2027,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-47.98,"Prevalence","all_ages"
2027,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-71.83,"Prevalence","U5"
2027,"Kebbi","NGA projection scenario 2","incidence_percent_change",6.28,"Incidence per 1000","all_ages"
2027,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-25.38,"Incidence per 1000","U5"
2027,"Kebbi","NGA projection scenario 2","death_percent_change",-70.2,"Deaths per 1000","all_ages"
2027,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-79.09,"Deaths per 1000","U5"
2028,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-57.08,"Prevalence","all_ages"
2028,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-82.96,"Prevalence","U5"
2028,"Kebbi","NGA projection scenario 2","incidence_percent_change",-11.83,"Incidence per 1000","all_ages"
2028,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-53.22,"Incidence per 1000","U5"
2028,"Kebbi","NGA projection scenario 2","death_percent_change",-77.63,"Deaths per 1000","all_ages"
2028,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-87.84,"Deaths per 1000","U5"
2029,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-42.79,"Prevalence","all_ages"
2029,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-72.18,"Prevalence","U5"
2029,"Kebbi","NGA projection scenario 2","incidence_percent_change",25.87,"Incidence per 1000","all_ages"
2029,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-24.79,"Incidence per 1000","U5"
2029,"Kebbi","NGA projection scenario 2","death_percent_change",-69.48,"Deaths per 1000","all_ages"
2029,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-79.68,"Deaths per 1000","U5"
2030,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-43.94,"Prevalence","all_ages"
2030,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-70.15,"Prevalence","U5"
2030,"Kebbi","NGA projection scenario 2","incidence_percent_change",20.55,"Incidence per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-21.38,"Incidence per 1000","U5"
2030,"Kebbi","NGA projection scenario 2","death_percent_change",-64.58,"Deaths per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-77.26,"Deaths per 1000","U5"
2020,"Kogi","NGA projection scenario 2","PfPR_percent_change",-23.62,"Prevalence","all_ages"
2020,"Kogi","NGA projection scenario 2","U5_PfPR_percent_change",-34.13,"Prevalence","U5"
2020,"Kogi","NGA projection scenario 2","incidence_percent_change",-13.94,"Incidence per 1000","all_ages"
2020,"Kogi","NGA projection scenario 2","U5_incidence_percent_change",-27.83,"Incidence per 1000","U5"
2020,"Kogi","NGA projection scenario 2","death_percent_change",-35.68,"Deaths per 1000","all_ages"
2020,"Kogi","NGA projection scenario 2","U5_death_percent_change",-44.45,"Deaths per 1000","U5"
2021,"Kogi","NGA projection scenario 2","PfPR_percent_change",-34.54,"Prevalence","all_ages"
2021,"Kogi","NGA projection scenario 2","U5_PfPR_percent_change",-47.71,"Prevalence","U5"
2021,"Kogi","NGA projection scenario 2","incidence_percent_change",-18.51,"Incidence per 1000","all_ages"
2021,"Kogi","NGA projection scenario 2","U5_incidence_percent_change",-32.99,"Incidence per 1000","U5"
2021,"Kogi","NGA projection scenario 2","death_percent_change",-43.22,"Deaths per 1000","all_ages"
2021,"Kogi","NGA projection scenario 2","U5_death_percent_change",-51.85,"Deaths per 1000","U5"
2022,"Kogi","NGA projection scenario 2","PfPR_percent_change",-27.03,"Prevalence","all_ages"
2022,"Kogi","NGA projection scenario 2","U5_PfPR_percent_change",-41.05,"Prevalence","U5"
2022,"Kogi","NGA projection scenario 2","incidence_percent_change",-4.4,"Incidence per 1000","all_ages"
2022,"Kogi","NGA projection scenario 2","U5_incidence_percent_change",-20.92,"Incidence per 1000","U5"
2022,"Kogi","NGA projection scenario 2","death_percent_change",-42.58,"Deaths per 1000","all_ages"
2022,"Kogi","NGA projection scenario 2","U5_death_percent_change",-50.87,"Deaths per 1000","U5"
2023,"Kogi","NGA projection scenario 2","PfPR_percent_change",-38.63,"Prevalence","all_ages"
2023,"Kogi","NGA projection scenario 2","U5_PfPR_percent_change",-54.46,"Prevalence","U5"
