"year","State","scenario","indicator","count","trend","age"
2020,"Adamawa","NGA projection scenario 3","U5_incidence_percent_change",-37.28,"Incidence per 1000","U5"
2020,"Adamawa","NGA projection scenario 3","death_percent_change",-28.71,"Deaths per 1000","all_ages"
2020,"Adamawa","NGA projection scenario 3","U5_death_percent_change",-27.43,"Deaths per 1000","U5"
2025,"Adamawa","NGA projection scenario 3","PfPR_percent_change",-16.1,"Prevalence","all_ages"
2025,"Adamawa","NGA projection scenario 3","U5_PfPR_percent_change",-37.23,"Prevalence","U5"
2025,"Adamawa","NGA projection scenario 3","incidence_percent_change",-1.28,"Incidence per 1000","all_ages"
2025,"Adamawa","NGA projection scenario 3","U5_incidence_percent_change",-26.22,"Incidence per 1000","U5"
2025,"Adamawa","NGA projection scenario 3","death_percent_change",-32.83,"Deaths per 1000","all_ages"
2025,"Adamawa","NGA projection scenario 3","U5_death_percent_change",-45.01,"Deaths per 1000","U5"
2030,"Adamawa","NGA projection scenario 3","PfPR_percent_change",-51.2,"Prevalence","all_ages"
2030,"Adamawa","NGA projection scenario 3","U5_PfPR_percent_change",-72.85,"Prevalence","U5"
2030,"Adamawa","NGA projection scenario 3","incidence_percent_change",-32.32,"Incidence per 1000","all_ages"
2030,"Adamawa","NGA projection scenario 3","U5_incidence_percent_change",-60.94,"Incidence per 1000","U5"
2030,"Adamawa","NGA projection scenario 3","death_percent_change",-61.43,"Deaths per 1000","all_ages"
2030,"Adamawa","NGA projection scenario 3","U5_death_percent_change",-74.27,"Deaths per 1000","U5"
2020,"Akwa Ibom","NGA projection scenario 3","PfPR_percent_change",-5.1,"Prevalence","all_ages"
2020,"Akwa Ibom","NGA projection scenario 3","U5_PfPR_percent_change",-8.17,"Prevalence","U5"
2020,"Akwa Ibom","NGA projection scenario 3","incidence_percent_change",-2.98,"Incidence per 1000","all_ages"
2020,"Akwa Ibom","NGA projection scenario 3","U5_incidence_percent_change",-3.94,"Incidence per 1000","U5"
2020,"Akwa Ibom","NGA projection scenario 3","death_percent_change",-9.9,"Deaths per 1000","all_ages"
2020,"Akwa Ibom","NGA projection scenario 3","U5_death_percent_change",-7.96,"Deaths per 1000","U5"
2025,"Akwa Ibom","NGA projection scenario 3","PfPR_percent_change",-47.37,"Prevalence","all_ages"
2025,"Akwa Ibom","NGA projection scenario 3","U5_PfPR_percent_change",-60.28,"Prevalence","U5"
2025,"Akwa Ibom","NGA projection scenario 3","incidence_percent_change",-36.41,"Incidence per 1000","all_ages"
2025,"Akwa Ibom","NGA projection scenario 3","U5_incidence_percent_change",-47.11,"Incidence per 1000","U5"
2025,"Akwa Ibom","NGA projection scenario 3","death_percent_change",-50.72,"Deaths per 1000","all_ages"
2025,"Akwa Ibom","NGA projection scenario 3","U5_death_percent_change",-55.24,"Deaths per 1000","U5"
2030,"Akwa Ibom","NGA projection scenario 3","PfPR_percent_change",-54.11,"Prevalence","all_ages"
2030,"Akwa Ibom","NGA projection scenario 3","U5_PfPR_percent_change",-71.54,"Prevalence","U5"
2030,"Akwa Ibom","NGA projection scenario 3","incidence_percent_change",-30.57,"Incidence per 1000","all_ages"
2030,"Akwa Ibom","NGA projection scenario 3","U5_incidence_percent_change",-50.82,"Incidence per 1000","U5"
2030,"Akwa Ibom","NGA projection scenario 3","death_percent_change",-53.21,"Deaths per 1000","all_ages"
2030,"Akwa Ibom","NGA projection scenario 3","U5_death_percent_change",-66.21,"Deaths per 1000","U5"
2020,"Anambra","NGA projection scenario 3","PfPR_percent_change",-22.32,"Prevalence","all_ages"
2020,"Anambra","NGA projection scenario 3","U5_PfPR_percent_change",-26.12,"Prevalence","U5"
2020,"Anambra","NGA projection scenario 3","incidence_percent_change",-23.11,"Incidence per 1000","all_ages"
2020,"Anambra","NGA projection scenario 3","U5_incidence_percent_change",-23.74,"Incidence per 1000","U5"
2020,"Anambra","NGA projection scenario 3","death_percent_change",-16.33,"Deaths per 1000","all_ages"
2020,"Anambra","NGA projection scenario 3","U5_death_percent_change",-19.96,"Deaths per 1000","U5"
2025,"Anambra","NGA projection scenario 3","PfPR_percent_change",-91.98,"Prevalence","all_ages"
2025,"Anambra","NGA projection scenario 3","U5_PfPR_percent_change",-94.94,"Prevalence","U5"
2025,"Anambra","NGA projection scenario 3","incidence_percent_change",-89.17,"Incidence per 1000","all_ages"
2025,"Anambra","NGA projection scenario 3","U5_incidence_percent_change",-91.73,"Incidence per 1000","U5"
2025,"Anambra","NGA projection scenario 3","death_percent_change",-86.78,"Deaths per 1000","all_ages"
2025,"Anambra","NGA projection scenario 3","U5_death_percent_change",-89.49,"Deaths per 1000","U5"
2030,"Anambra","NGA projection scenario 3","PfPR_percent_change",-95.69,"Prevalence","all_ages"
2030,"Anambra","NGA projection scenario 3","U5_PfPR_percent_change",-97.27,"Prevalence","U5"
2030,"Anambra","NGA projection scenario 3","incidence_percent_change",-92.12,"Incidence per 1000","all_ages"
2030,"Anambra","NGA projection scenario 3","U5_incidence_percent_change",-94.91,"Incidence per 1000","U5"
2030,"Anambra","NGA projection scenario 3","death_percent_change",-93.01,"Deaths per 1000","all_ages"
2030,"Anambra","NGA projection scenario 3","U5_death_percent_change",-94.12,"Deaths per 1000","U5"
2020,"Bauchi","NGA projection scenario 3","PfPR_percent_change",-1.4,"Prevalence","all_ages"
2020,"Bauchi","NGA projection scenario 3","U5_PfPR_percent_change",-2.27,"Prevalence","U5"
2020,"Bauchi","NGA projection scenario 3","incidence_percent_change",0.08,"Incidence per 1000","all_ages"
2020,"Bauchi","NGA projection scenario 3","U5_incidence_percent_change",-0.07,"Incidence per 1000","U5"
2020,"Bauchi","NGA projection scenario 3","death_percent_change",-9.27,"Deaths per 1000","all_ages"
2020,"Bauchi","NGA projection scenario 3","U5_death_percent_change",-9.99,"Deaths per 1000","U5"
2025,"Bauchi","NGA projection scenario 3","PfPR_percent_change",-41.2,"Prevalence","all_ages"
2025,"Bauchi","NGA projection scenario 3","U5_PfPR_percent_change",-55.54,"Prevalence","U5"
2025,"Bauchi","NGA projection scenario 3","incidence_percent_change",-29.15,"Incidence per 1000","all_ages"
2025,"Bauchi","NGA projection scenario 3","U5_incidence_percent_change",-41.25,"Incidence per 1000","U5"
2025,"Bauchi","NGA projection scenario 3","death_percent_change",-66.19,"Deaths per 1000","all_ages"
2025,"Bauchi","NGA projection scenario 3","U5_death_percent_change",-74.92,"Deaths per 1000","U5"
2030,"Bauchi","NGA projection scenario 3","PfPR_percent_change",-23.5,"Prevalence","all_ages"
2030,"Bauchi","NGA projection scenario 3","U5_PfPR_percent_change",-39.18,"Prevalence","U5"
2030,"Bauchi","NGA projection scenario 3","incidence_percent_change",-8.24,"Incidence per 1000","all_ages"
2030,"Bauchi","NGA projection scenario 3","U5_incidence_percent_change",-21.78,"Incidence per 1000","U5"
2030,"Bauchi","NGA projection scenario 3","death_percent_change",-52.55,"Deaths per 1000","all_ages"
2030,"Bauchi","NGA projection scenario 3","U5_death_percent_change",-58.69,"Deaths per 1000","U5"
2020,"Bayelsa","NGA projection scenario 3","PfPR_percent_change",-13.75,"Prevalence","all_ages"
2020,"Bayelsa","NGA projection scenario 3","U5_PfPR_percent_change",-15.47,"Prevalence","U5"
2020,"Bayelsa","NGA projection scenario 3","incidence_percent_change",-16.46,"Incidence per 1000","all_ages"
2020,"Bayelsa","NGA projection scenario 3","U5_incidence_percent_change",-18.15,"Incidence per 1000","U5"
2020,"Bayelsa","NGA projection scenario 3","death_percent_change",-6.87,"Deaths per 1000","all_ages"
2020,"Bayelsa","NGA projection scenario 3","U5_death_percent_change",-22.94,"Deaths per 1000","U5"
2025,"Bayelsa","NGA projection scenario 3","PfPR_percent_change",-27.06,"Prevalence","all_ages"
2025,"Bayelsa","NGA projection scenario 3","U5_PfPR_percent_change",-20.46,"Prevalence","U5"
2025,"Bayelsa","NGA projection scenario 3","incidence_percent_change",-19.51,"Incidence per 1000","all_ages"
2025,"Bayelsa","NGA projection scenario 3","U5_incidence_percent_change",-16.38,"Incidence per 1000","U5"
2025,"Bayelsa","NGA projection scenario 3","death_percent_change",-30.82,"Deaths per 1000","all_ages"
2025,"Bayelsa","NGA projection scenario 3","U5_death_percent_change",-39.35,"Deaths per 1000","U5"
2030,"Bayelsa","NGA projection scenario 3","PfPR_percent_change",-49.28,"Prevalence","all_ages"
2030,"Bayelsa","NGA projection scenario 3","U5_PfPR_percent_change",-54,"Prevalence","U5"
2030,"Bayelsa","NGA projection scenario 3","incidence_percent_change",-37.6,"Incidence per 1000","all_ages"
2030,"Bayelsa","NGA projection scenario 3","U5_incidence_percent_change",-44.17,"Incidence per 1000","U5"
2030,"Bayelsa","NGA projection scenario 3","death_percent_change",-51.82,"Deaths per 1000","all_ages"
2030,"Bayelsa","NGA projection scenario 3","U5_death_percent_change",-55.43,"Deaths per 1000","U5"
2020,"Benue","NGA projection scenario 3","PfPR_percent_change",-4.24,"Prevalence","all_ages"
2020,"Benue","NGA projection scenario 3","U5_PfPR_percent_change",-5.82,"Prevalence","U5"
2020,"Benue","NGA projection scenario 3","incidence_percent_change",-3.8,"Incidence per 1000","all_ages"
2020,"Benue","NGA projection scenario 3","U5_incidence_percent_change",-4.83,"Incidence per 1000","U5"
2020,"Benue","NGA projection scenario 3","death_percent_change",-19.43,"Deaths per 1000","all_ages"
2020,"Benue","NGA projection scenario 3","U5_death_percent_change",-22.07,"Deaths per 1000","U5"
2025,"Benue","NGA projection scenario 3","PfPR_percent_change",-4.31,"Prevalence","all_ages"
2025,"Benue","NGA projection scenario 3","U5_PfPR_percent_change",-13.14,"Prevalence","U5"
2025,"Benue","NGA projection scenario 3","incidence_percent_change",9.01,"Incidence per 1000","all_ages"
2025,"Benue","NGA projection scenario 3","U5_incidence_percent_change",1.8,"Incidence per 1000","U5"
2025,"Benue","NGA projection scenario 3","death_percent_change",-10.74,"Deaths per 1000","all_ages"
2025,"Benue","NGA projection scenario 3","U5_death_percent_change",-17.42,"Deaths per 1000","U5"
2030,"Benue","NGA projection scenario 3","PfPR_percent_change",-18.82,"Prevalence","all_ages"
2030,"Benue","NGA projection scenario 3","U5_PfPR_percent_change",-36.72,"Prevalence","U5"
2030,"Benue","NGA projection scenario 3","incidence_percent_change",3.4,"Incidence per 1000","all_ages"
2030,"Benue","NGA projection scenario 3","U5_incidence_percent_change",-11.82,"Incidence per 1000","U5"
2030,"Benue","NGA projection scenario 3","death_percent_change",-44.54,"Deaths per 1000","all_ages"
2030,"Benue","NGA projection scenario 3","U5_death_percent_change",-52.2,"Deaths per 1000","U5"
2020,"Borno","NGA projection scenario 3","PfPR_percent_change",-20.71,"Prevalence","all_ages"
2020,"Borno","NGA projection scenario 3","U5_PfPR_percent_change",-31.53,"Prevalence","U5"
2020,"Borno","NGA projection scenario 3","incidence_percent_change",-27.23,"Incidence per 1000","all_ages"
2020,"Borno","NGA projection scenario 3","U5_incidence_percent_change",-35.72,"Incidence per 1000","U5"
2020,"Borno","NGA projection scenario 3","death_percent_change",-30.17,"Deaths per 1000","all_ages"
2020,"Borno","NGA projection scenario 3","U5_death_percent_change",-35.02,"Deaths per 1000","U5"
2025,"Borno","NGA projection scenario 3","PfPR_percent_change",-18.2,"Prevalence","all_ages"
2025,"Borno","NGA projection scenario 3","U5_PfPR_percent_change",-38.99,"Prevalence","U5"
2025,"Borno","NGA projection scenario 3","incidence_percent_change",-7.73,"Incidence per 1000","all_ages"
2025,"Borno","NGA projection scenario 3","U5_incidence_percent_change",-31.07,"Incidence per 1000","U5"
2025,"Borno","NGA projection scenario 3","death_percent_change",-27.45,"Deaths per 1000","all_ages"
2025,"Borno","NGA projection scenario 3","U5_death_percent_change",-40.17,"Deaths per 1000","U5"
2030,"Borno","NGA projection scenario 3","PfPR_percent_change",-50.7,"Prevalence","all_ages"
2030,"Borno","NGA projection scenario 3","U5_PfPR_percent_change",-72.58,"Prevalence","U5"
2030,"Borno","NGA projection scenario 3","incidence_percent_change",-37.05,"Incidence per 1000","all_ages"
2030,"Borno","NGA projection scenario 3","U5_incidence_percent_change",-62.91,"Incidence per 1000","U5"
2030,"Borno","NGA projection scenario 3","death_percent_change",-69.92,"Deaths per 1000","all_ages"
2030,"Borno","NGA projection scenario 3","U5_death_percent_change",-81.74,"Deaths per 1000","U5"
2020,"Cross River","NGA projection scenario 3","PfPR_percent_change",-4.41,"Prevalence","all_ages"
2020,"Cross River","NGA projection scenario 3","U5_PfPR_percent_change",-6.35,"Prevalence","U5"
2020,"Cross River","NGA projection scenario 3","incidence_percent_change",-2.55,"Incidence per 1000","all_ages"
2020,"Cross River","NGA projection scenario 3","U5_incidence_percent_change",-3.4,"Incidence per 1000","U5"
2020,"Cross River","NGA projection scenario 3","death_percent_change",-9.96,"Deaths per 1000","all_ages"
2020,"Cross River","NGA projection scenario 3","U5_death_percent_change",-15.84,"Deaths per 1000","U5"
2025,"Cross River","NGA projection scenario 3","PfPR_percent_change",-43.72,"Prevalence","all_ages"
2025,"Cross River","NGA projection scenario 3","U5_PfPR_percent_change",-57.38,"Prevalence","U5"
2025,"Cross River","NGA projection scenario 3","incidence_percent_change",-30.41,"Incidence per 1000","all_ages"
2025,"Cross River","NGA projection scenario 3","U5_incidence_percent_change",-40.35,"Incidence per 1000","U5"
2025,"Cross River","NGA projection scenario 3","death_percent_change",-55.33,"Deaths per 1000","all_ages"
2025,"Cross River","NGA projection scenario 3","U5_death_percent_change",-68.02,"Deaths per 1000","U5"
2030,"Cross River","NGA projection scenario 3","PfPR_percent_change",-43.4,"Prevalence","all_ages"
2030,"Cross River","NGA projection scenario 3","U5_PfPR_percent_change",-64.11,"Prevalence","U5"
2030,"Cross River","NGA projection scenario 3","incidence_percent_change",-15.01,"Incidence per 1000","all_ages"
2030,"Cross River","NGA projection scenario 3","U5_incidence_percent_change",-36.79,"Incidence per 1000","U5"
2030,"Cross River","NGA projection scenario 3","death_percent_change",-62.38,"Deaths per 1000","all_ages"
2030,"Cross River","NGA projection scenario 3","U5_death_percent_change",-72.47,"Deaths per 1000","U5"
2020,"Delta","NGA projection scenario 3","PfPR_percent_change",-5.1,"Prevalence","all_ages"
2020,"Delta","NGA projection scenario 3","U5_PfPR_percent_change",-8.1,"Prevalence","U5"
2020,"Delta","NGA projection scenario 3","incidence_percent_change",-4.6,"Incidence per 1000","all_ages"
2020,"Delta","NGA projection scenario 3","U5_incidence_percent_change",-6.18,"Incidence per 1000","U5"
2020,"Delta","NGA projection scenario 3","death_percent_change",-6.88,"Deaths per 1000","all_ages"
2020,"Delta","NGA projection scenario 3","U5_death_percent_change",0.86,"Deaths per 1000","U5"
2025,"Delta","NGA projection scenario 3","PfPR_percent_change",-29.12,"Prevalence","all_ages"
2025,"Delta","NGA projection scenario 3","U5_PfPR_percent_change",-33.05,"Prevalence","U5"
2025,"Delta","NGA projection scenario 3","incidence_percent_change",-31.78,"Incidence per 1000","all_ages"
2025,"Delta","NGA projection scenario 3","U5_incidence_percent_change",-38.4,"Incidence per 1000","U5"
2025,"Delta","NGA projection scenario 3","death_percent_change",-44.04,"Deaths per 1000","all_ages"
2025,"Delta","NGA projection scenario 3","U5_death_percent_change",-41.52,"Deaths per 1000","U5"
2030,"Delta","NGA projection scenario 3","PfPR_percent_change",-31.36,"Prevalence","all_ages"
2030,"Delta","NGA projection scenario 3","U5_PfPR_percent_change",-37.81,"Prevalence","U5"
2030,"Delta","NGA projection scenario 3","incidence_percent_change",-27.28,"Incidence per 1000","all_ages"
2030,"Delta","NGA projection scenario 3","U5_incidence_percent_change",-36.65,"Incidence per 1000","U5"
2030,"Delta","NGA projection scenario 3","death_percent_change",-31.15,"Deaths per 1000","all_ages"
2030,"Delta","NGA projection scenario 3","U5_death_percent_change",-34.94,"Deaths per 1000","U5"
2020,"Ebonyi","NGA projection scenario 3","PfPR_percent_change",-6.38,"Prevalence","all_ages"
2020,"Ebonyi","NGA projection scenario 3","U5_PfPR_percent_change",-10.07,"Prevalence","U5"
2020,"Ebonyi","NGA projection scenario 3","incidence_percent_change",-4.94,"Incidence per 1000","all_ages"
2020,"Ebonyi","NGA projection scenario 3","U5_incidence_percent_change",-6.42,"Incidence per 1000","U5"
2020,"Ebonyi","NGA projection scenario 3","death_percent_change",-5.19,"Deaths per 1000","all_ages"
2020,"Ebonyi","NGA projection scenario 3","U5_death_percent_change",-4.03,"Deaths per 1000","U5"
2025,"Ebonyi","NGA projection scenario 3","PfPR_percent_change",-20.44,"Prevalence","all_ages"
2025,"Ebonyi","NGA projection scenario 3","U5_PfPR_percent_change",-35.21,"Prevalence","U5"
2025,"Ebonyi","NGA projection scenario 3","incidence_percent_change",4.16,"Incidence per 1000","all_ages"
2025,"Ebonyi","NGA projection scenario 3","U5_incidence_percent_change",-6.4,"Incidence per 1000","U5"
2025,"Ebonyi","NGA projection scenario 3","death_percent_change",-9.52,"Deaths per 1000","all_ages"
2025,"Ebonyi","NGA projection scenario 3","U5_death_percent_change",-24.11,"Deaths per 1000","U5"
2030,"Ebonyi","NGA projection scenario 3","PfPR_percent_change",-34.89,"Prevalence","all_ages"
2030,"Ebonyi","NGA projection scenario 3","U5_PfPR_percent_change",-59.57,"Prevalence","U5"
2030,"Ebonyi","NGA projection scenario 3","incidence_percent_change",4.29,"Incidence per 1000","all_ages"
2030,"Ebonyi","NGA projection scenario 3","U5_incidence_percent_change",-22.37,"Incidence per 1000","U5"
2030,"Ebonyi","NGA projection scenario 3","death_percent_change",-21.33,"Deaths per 1000","all_ages"
2030,"Ebonyi","NGA projection scenario 3","U5_death_percent_change",-35.27,"Deaths per 1000","U5"
2020,"Edo","NGA projection scenario 3","PfPR_percent_change",-18.35,"Prevalence","all_ages"
2020,"Edo","NGA projection scenario 3","U5_PfPR_percent_change",-22.27,"Prevalence","U5"
2020,"Edo","NGA projection scenario 3","incidence_percent_change",-20.2,"Incidence per 1000","all_ages"
2020,"Edo","NGA projection scenario 3","U5_incidence_percent_change",-21.44,"Incidence per 1000","U5"
2020,"Edo","NGA projection scenario 3","death_percent_change",-33.49,"Deaths per 1000","all_ages"
2020,"Edo","NGA projection scenario 3","U5_death_percent_change",-36.57,"Deaths per 1000","U5"
2025,"Edo","NGA projection scenario 3","PfPR_percent_change",-46.64,"Prevalence","all_ages"
2025,"Edo","NGA projection scenario 3","U5_PfPR_percent_change",-48.54,"Prevalence","U5"
2025,"Edo","NGA projection scenario 3","incidence_percent_change",-36.56,"Incidence per 1000","all_ages"
2025,"Edo","NGA projection scenario 3","U5_incidence_percent_change",-31.75,"Incidence per 1000","U5"
2025,"Edo","NGA projection scenario 3","death_percent_change",-55.83,"Deaths per 1000","all_ages"
2025,"Edo","NGA projection scenario 3","U5_death_percent_change",-56.45,"Deaths per 1000","U5"
2030,"Edo","NGA projection scenario 3","PfPR_percent_change",-67.97,"Prevalence","all_ages"
2030,"Edo","NGA projection scenario 3","U5_PfPR_percent_change",-74.19,"Prevalence","U5"
2030,"Edo","NGA projection scenario 3","incidence_percent_change",-55.66,"Incidence per 1000","all_ages"
2030,"Edo","NGA projection scenario 3","U5_incidence_percent_change",-53.67,"Incidence per 1000","U5"
2030,"Edo","NGA projection scenario 3","death_percent_change",-77.75,"Deaths per 1000","all_ages"
2030,"Edo","NGA projection scenario 3","U5_death_percent_change",-79.53,"Deaths per 1000","U5"
2020,"Ekiti","NGA projection scenario 3","PfPR_percent_change",-11.9,"Prevalence","all_ages"
2020,"Ekiti","NGA projection scenario 3","U5_PfPR_percent_change",-15.78,"Prevalence","U5"
2020,"Ekiti","NGA projection scenario 3","incidence_percent_change",-13.3,"Incidence per 1000","all_ages"
2020,"Ekiti","NGA projection scenario 3","U5_incidence_percent_change",-14.94,"Incidence per 1000","U5"
2020,"Ekiti","NGA projection scenario 3","death_percent_change",-20.55,"Deaths per 1000","all_ages"
2020,"Ekiti","NGA projection scenario 3","U5_death_percent_change",-19.33,"Deaths per 1000","U5"
2025,"Ekiti","NGA projection scenario 3","PfPR_percent_change",-10.94,"Prevalence","all_ages"
2025,"Ekiti","NGA projection scenario 3","U5_PfPR_percent_change",-21.82,"Prevalence","U5"
2025,"Ekiti","NGA projection scenario 3","incidence_percent_change",5.79,"Incidence per 1000","all_ages"
2025,"Ekiti","NGA projection scenario 3","U5_incidence_percent_change",-1.99,"Incidence per 1000","U5"
2025,"Ekiti","NGA projection scenario 3","death_percent_change",-21.25,"Deaths per 1000","all_ages"
2025,"Ekiti","NGA projection scenario 3","U5_death_percent_change",-20.81,"Deaths per 1000","U5"
2030,"Ekiti","NGA projection scenario 3","PfPR_percent_change",-32.1,"Prevalence","all_ages"
2030,"Ekiti","NGA projection scenario 3","U5_PfPR_percent_change",-52.05,"Prevalence","U5"
2030,"Ekiti","NGA projection scenario 3","incidence_percent_change",-5.39,"Incidence per 1000","all_ages"
2030,"Ekiti","NGA projection scenario 3","U5_incidence_percent_change",-24.17,"Incidence per 1000","U5"
2030,"Ekiti","NGA projection scenario 3","death_percent_change",-46.43,"Deaths per 1000","all_ages"
2030,"Ekiti","NGA projection scenario 3","U5_death_percent_change",-58.73,"Deaths per 1000","U5"
2020,"Enugu","NGA projection scenario 3","PfPR_percent_change",-22.58,"Prevalence","all_ages"
2020,"Enugu","NGA projection scenario 3","U5_PfPR_percent_change",-22.38,"Prevalence","U5"
2020,"Enugu","NGA projection scenario 3","incidence_percent_change",-24.39,"Incidence per 1000","all_ages"
2020,"Enugu","NGA projection scenario 3","U5_incidence_percent_change",-20.69,"Incidence per 1000","U5"
2020,"Enugu","NGA projection scenario 3","death_percent_change",-21.95,"Deaths per 1000","all_ages"
2020,"Enugu","NGA projection scenario 3","U5_death_percent_change",-26.41,"Deaths per 1000","U5"
2025,"Enugu","NGA projection scenario 3","PfPR_percent_change",-81.2,"Prevalence","all_ages"
2025,"Enugu","NGA projection scenario 3","U5_PfPR_percent_change",-77.77,"Prevalence","U5"
2025,"Enugu","NGA projection scenario 3","incidence_percent_change",-78.11,"Incidence per 1000","all_ages"
2025,"Enugu","NGA projection scenario 3","U5_incidence_percent_change",-72.16,"Incidence per 1000","U5"
2025,"Enugu","NGA projection scenario 3","death_percent_change",-76.7,"Deaths per 1000","all_ages"
2025,"Enugu","NGA projection scenario 3","U5_death_percent_change",-79.91,"Deaths per 1000","U5"
2030,"Enugu","NGA projection scenario 3","PfPR_percent_change",-87.5,"Prevalence","all_ages"
2030,"Enugu","NGA projection scenario 3","U5_PfPR_percent_change",-87.58,"Prevalence","U5"
2030,"Enugu","NGA projection scenario 3","incidence_percent_change",-82.88,"Incidence per 1000","all_ages"
2030,"Enugu","NGA projection scenario 3","U5_incidence_percent_change",-80.69,"Incidence per 1000","U5"
2030,"Enugu","NGA projection scenario 3","death_percent_change",-84.64,"Deaths per 1000","all_ages"
2030,"Enugu","NGA projection scenario 3","U5_death_percent_change",-89.46,"Deaths per 1000","U5"
2020,"Federal Capital Territory","NGA projection scenario 3","PfPR_percent_change",-8.24,"Prevalence","all_ages"
2020,"Federal Capital Territory","NGA projection scenario 3","U5_PfPR_percent_change",-10.12,"Prevalence","U5"
2020,"Federal Capital Territory","NGA projection scenario 3","incidence_percent_change",-8.87,"Incidence per 1000","all_ages"
2020,"Federal Capital Territory","NGA projection scenario 3","U5_incidence_percent_change",-9.57,"Incidence per 1000","U5"
2020,"Federal Capital Territory","NGA projection scenario 3","death_percent_change",-20.87,"Deaths per 1000","all_ages"
2020,"Federal Capital Territory","NGA projection scenario 3","U5_death_percent_change",-37.15,"Deaths per 1000","U5"
2025,"Federal Capital Territory","NGA projection scenario 3","PfPR_percent_change",-5.22,"Prevalence","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 3","U5_PfPR_percent_change",-13.26,"Prevalence","U5"
2025,"Federal Capital Territory","NGA projection scenario 3","incidence_percent_change",6.61,"Incidence per 1000","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 3","U5_incidence_percent_change",-0.95,"Incidence per 1000","U5"
2025,"Federal Capital Territory","NGA projection scenario 3","death_percent_change",-30.16,"Deaths per 1000","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 3","U5_death_percent_change",-22.73,"Deaths per 1000","U5"
2030,"Federal Capital Territory","NGA projection scenario 3","PfPR_percent_change",-30.49,"Prevalence","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 3","U5_PfPR_percent_change",-48.03,"Prevalence","U5"
2030,"Federal Capital Territory","NGA projection scenario 3","incidence_percent_change",-15.57,"Incidence per 1000","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 3","U5_incidence_percent_change",-31.35,"Incidence per 1000","U5"
2030,"Federal Capital Territory","NGA projection scenario 3","death_percent_change",-46.06,"Deaths per 1000","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 3","U5_death_percent_change",-51.71,"Deaths per 1000","U5"
2020,"Gombe","NGA projection scenario 3","PfPR_percent_change",-2.37,"Prevalence","all_ages"
2020,"Gombe","NGA projection scenario 3","U5_PfPR_percent_change",-3.54,"Prevalence","U5"
2020,"Gombe","NGA projection scenario 3","incidence_percent_change",-0.73,"Incidence per 1000","all_ages"
2020,"Gombe","NGA projection scenario 3","U5_incidence_percent_change",-0.97,"Incidence per 1000","U5"
2020,"Gombe","NGA projection scenario 3","death_percent_change",-0.44,"Deaths per 1000","all_ages"
2020,"Gombe","NGA projection scenario 3","U5_death_percent_change",-0.07,"Deaths per 1000","U5"
2025,"Gombe","NGA projection scenario 3","PfPR_percent_change",-48.69,"Prevalence","all_ages"
2025,"Gombe","NGA projection scenario 3","U5_PfPR_percent_change",-62.54,"Prevalence","U5"
2025,"Gombe","NGA projection scenario 3","incidence_percent_change",-36.81,"Incidence per 1000","all_ages"
2025,"Gombe","NGA projection scenario 3","U5_incidence_percent_change",-49.67,"Incidence per 1000","U5"
2025,"Gombe","NGA projection scenario 3","death_percent_change",-64.27,"Deaths per 1000","all_ages"
2025,"Gombe","NGA projection scenario 3","U5_death_percent_change",-72.77,"Deaths per 1000","U5"
2030,"Gombe","NGA projection scenario 3","PfPR_percent_change",-31.31,"Prevalence","all_ages"
2030,"Gombe","NGA projection scenario 3","U5_PfPR_percent_change",-51.01,"Prevalence","U5"
2030,"Gombe","NGA projection scenario 3","incidence_percent_change",-12.93,"Incidence per 1000","all_ages"
2030,"Gombe","NGA projection scenario 3","U5_incidence_percent_change",-31.56,"Incidence per 1000","U5"
2030,"Gombe","NGA projection scenario 3","death_percent_change",-60.19,"Deaths per 1000","all_ages"
2030,"Gombe","NGA projection scenario 3","U5_death_percent_change",-68.12,"Deaths per 1000","U5"
2020,"Imo","NGA projection scenario 3","PfPR_percent_change",-17.99,"Prevalence","all_ages"
2020,"Imo","NGA projection scenario 3","U5_PfPR_percent_change",-21.03,"Prevalence","U5"
2020,"Imo","NGA projection scenario 3","incidence_percent_change",-20.93,"Incidence per 1000","all_ages"
2020,"Imo","NGA projection scenario 3","U5_incidence_percent_change",-21.86,"Incidence per 1000","U5"
2020,"Imo","NGA projection scenario 3","death_percent_change",-21.45,"Deaths per 1000","all_ages"
2020,"Imo","NGA projection scenario 3","U5_death_percent_change",-21.55,"Deaths per 1000","U5"
2025,"Imo","NGA projection scenario 3","PfPR_percent_change",-51.95,"Prevalence","all_ages"
2025,"Imo","NGA projection scenario 3","U5_PfPR_percent_change",-62.66,"Prevalence","U5"
2025,"Imo","NGA projection scenario 3","incidence_percent_change",-36.23,"Incidence per 1000","all_ages"
2025,"Imo","NGA projection scenario 3","U5_incidence_percent_change",-46.21,"Incidence per 1000","U5"
2025,"Imo","NGA projection scenario 3","death_percent_change",-51.17,"Deaths per 1000","all_ages"
2025,"Imo","NGA projection scenario 3","U5_death_percent_change",-64.88,"Deaths per 1000","U5"
2030,"Imo","NGA projection scenario 3","PfPR_percent_change",-80.64,"Prevalence","all_ages"
