"year","State","scenario","indicator","count","trend","age"
2027,"Borno","NGA projection scenario 4","PfPR_U5",0.07,"Prevalence","U5"
2027,"Borno","NGA projection scenario 4","incidence_all_ages",651.37,"Incidence per 1000","all_ages"
2027,"Borno","NGA projection scenario 4","incidence_U5",739.04,"Incidence per 1000","U5"
2027,"Borno","NGA projection scenario 4","death_rate_mean_all_ages",0.28,"Deaths per 1000","all_ages"
2027,"Borno","NGA projection scenario 4","death_rate_mean_U5",0.8,"Deaths per 1000","U5"
2028,"Borno","NGA projection scenario 4","PfPR_all_ages",0.18,"Prevalence","all_ages"
2028,"Borno","NGA projection scenario 4","PfPR_U5",0.15,"Prevalence","U5"
2028,"Borno","NGA projection scenario 4","incidence_all_ages",1085.21,"Incidence per 1000","all_ages"
2028,"Borno","NGA projection scenario 4","incidence_U5",1420.77,"Incidence per 1000","U5"
2028,"Borno","NGA projection scenario 4","death_rate_mean_all_ages",0.56,"Deaths per 1000","all_ages"
2028,"Borno","NGA projection scenario 4","death_rate_mean_U5",2.16,"Deaths per 1000","U5"
2029,"Borno","NGA projection scenario 4","PfPR_all_ages",0.16,"Prevalence","all_ages"
2029,"Borno","NGA projection scenario 4","PfPR_U5",0.15,"Prevalence","U5"
2029,"Borno","NGA projection scenario 4","incidence_all_ages",891.28,"Incidence per 1000","all_ages"
2029,"Borno","NGA projection scenario 4","incidence_U5",1303.43,"Incidence per 1000","U5"
2029,"Borno","NGA projection scenario 4","death_rate_mean_all_ages",0.53,"Deaths per 1000","all_ages"
2029,"Borno","NGA projection scenario 4","death_rate_mean_U5",2.24,"Deaths per 1000","U5"
2030,"Borno","NGA projection scenario 4","PfPR_all_ages",0.11,"Prevalence","all_ages"
2030,"Borno","NGA projection scenario 4","PfPR_U5",0.07,"Prevalence","U5"
2030,"Borno","NGA projection scenario 4","incidence_all_ages",699.34,"Incidence per 1000","all_ages"
2030,"Borno","NGA projection scenario 4","incidence_U5",759.88,"Incidence per 1000","U5"
2030,"Borno","NGA projection scenario 4","death_rate_mean_all_ages",0.27,"Deaths per 1000","all_ages"
2030,"Borno","NGA projection scenario 4","death_rate_mean_U5",0.75,"Deaths per 1000","U5"
2020,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.23,"Prevalence","all_ages"
2020,"Cross River","NGA projection scenario 4","PfPR_U5",0.23,"Prevalence","U5"
2020,"Cross River","NGA projection scenario 4","incidence_all_ages",1304.98,"Incidence per 1000","all_ages"
2020,"Cross River","NGA projection scenario 4","incidence_U5",2298.44,"Incidence per 1000","U5"
2020,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.82,"Deaths per 1000","all_ages"
2020,"Cross River","NGA projection scenario 4","death_rate_mean_U5",3.37,"Deaths per 1000","U5"
2021,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.2,"Prevalence","all_ages"
2021,"Cross River","NGA projection scenario 4","PfPR_U5",0.19,"Prevalence","U5"
2021,"Cross River","NGA projection scenario 4","incidence_all_ages",1141.74,"Incidence per 1000","all_ages"
2021,"Cross River","NGA projection scenario 4","incidence_U5",1985.16,"Incidence per 1000","U5"
2021,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.62,"Deaths per 1000","all_ages"
2021,"Cross River","NGA projection scenario 4","death_rate_mean_U5",2.35,"Deaths per 1000","U5"
2022,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.17,"Prevalence","all_ages"
2022,"Cross River","NGA projection scenario 4","PfPR_U5",0.15,"Prevalence","U5"
2022,"Cross River","NGA projection scenario 4","incidence_all_ages",1064.28,"Incidence per 1000","all_ages"
2022,"Cross River","NGA projection scenario 4","incidence_U5",1751.56,"Incidence per 1000","U5"
2022,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.43,"Deaths per 1000","all_ages"
2022,"Cross River","NGA projection scenario 4","death_rate_mean_U5",1.51,"Deaths per 1000","U5"
2023,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.2,"Prevalence","all_ages"
2023,"Cross River","NGA projection scenario 4","PfPR_U5",0.17,"Prevalence","U5"
2023,"Cross River","NGA projection scenario 4","incidence_all_ages",1256.83,"Incidence per 1000","all_ages"
2023,"Cross River","NGA projection scenario 4","incidence_U5",2095.87,"Incidence per 1000","U5"
2023,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.58,"Deaths per 1000","all_ages"
2023,"Cross River","NGA projection scenario 4","death_rate_mean_U5",2.29,"Deaths per 1000","U5"
2024,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.18,"Prevalence","all_ages"
2024,"Cross River","NGA projection scenario 4","PfPR_U5",0.15,"Prevalence","U5"
2024,"Cross River","NGA projection scenario 4","incidence_all_ages",1112.46,"Incidence per 1000","all_ages"
2024,"Cross River","NGA projection scenario 4","incidence_U5",1791.21,"Incidence per 1000","U5"
2024,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.51,"Deaths per 1000","all_ages"
2024,"Cross River","NGA projection scenario 4","death_rate_mean_U5",1.74,"Deaths per 1000","U5"
2025,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.13,"Prevalence","all_ages"
2025,"Cross River","NGA projection scenario 4","PfPR_U5",0.1,"Prevalence","U5"
2025,"Cross River","NGA projection scenario 4","incidence_all_ages",931.85,"Incidence per 1000","all_ages"
2025,"Cross River","NGA projection scenario 4","incidence_U5",1419.27,"Incidence per 1000","U5"
2025,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.41,"Deaths per 1000","all_ages"
2025,"Cross River","NGA projection scenario 4","death_rate_mean_U5",1.28,"Deaths per 1000","U5"
2026,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.16,"Prevalence","all_ages"
2026,"Cross River","NGA projection scenario 4","PfPR_U5",0.12,"Prevalence","U5"
2026,"Cross River","NGA projection scenario 4","incidence_all_ages",1153.88,"Incidence per 1000","all_ages"
2026,"Cross River","NGA projection scenario 4","incidence_U5",1736.01,"Incidence per 1000","U5"
2026,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.44,"Deaths per 1000","all_ages"
2026,"Cross River","NGA projection scenario 4","death_rate_mean_U5",1.39,"Deaths per 1000","U5"
2027,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.15,"Prevalence","all_ages"
2027,"Cross River","NGA projection scenario 4","PfPR_U5",0.11,"Prevalence","U5"
2027,"Cross River","NGA projection scenario 4","incidence_all_ages",1081.08,"Incidence per 1000","all_ages"
2027,"Cross River","NGA projection scenario 4","incidence_U5",1580.4,"Incidence per 1000","U5"
2027,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.42,"Deaths per 1000","all_ages"
2027,"Cross River","NGA projection scenario 4","death_rate_mean_U5",1.4,"Deaths per 1000","U5"
2028,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.12,"Prevalence","all_ages"
2028,"Cross River","NGA projection scenario 4","PfPR_U5",0.08,"Prevalence","U5"
2028,"Cross River","NGA projection scenario 4","incidence_all_ages",917.81,"Incidence per 1000","all_ages"
2028,"Cross River","NGA projection scenario 4","incidence_U5",1268.61,"Incidence per 1000","U5"
2028,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.34,"Deaths per 1000","all_ages"
2028,"Cross River","NGA projection scenario 4","death_rate_mean_U5",1.03,"Deaths per 1000","U5"
2029,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.14,"Prevalence","all_ages"
2029,"Cross River","NGA projection scenario 4","PfPR_U5",0.09,"Prevalence","U5"
2029,"Cross River","NGA projection scenario 4","incidence_all_ages",1193.05,"Incidence per 1000","all_ages"
2029,"Cross River","NGA projection scenario 4","incidence_U5",1624.2,"Incidence per 1000","U5"
2029,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.38,"Deaths per 1000","all_ages"
2029,"Cross River","NGA projection scenario 4","death_rate_mean_U5",1.36,"Deaths per 1000","U5"
2030,"Cross River","NGA projection scenario 4","PfPR_all_ages",0.14,"Prevalence","all_ages"
2030,"Cross River","NGA projection scenario 4","PfPR_U5",0.09,"Prevalence","U5"
2030,"Cross River","NGA projection scenario 4","incidence_all_ages",1138.13,"Incidence per 1000","all_ages"
2030,"Cross River","NGA projection scenario 4","incidence_U5",1504,"Incidence per 1000","U5"
2030,"Cross River","NGA projection scenario 4","death_rate_mean_all_ages",0.34,"Deaths per 1000","all_ages"
2030,"Cross River","NGA projection scenario 4","death_rate_mean_U5",1.1,"Deaths per 1000","U5"
2020,"Delta","NGA projection scenario 4","PfPR_all_ages",0.15,"Prevalence","all_ages"
2020,"Delta","NGA projection scenario 4","PfPR_U5",0.09,"Prevalence","U5"
2020,"Delta","NGA projection scenario 4","incidence_all_ages",906.76,"Incidence per 1000","all_ages"
2020,"Delta","NGA projection scenario 4","incidence_U5",827.66,"Incidence per 1000","U5"
2020,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.44,"Deaths per 1000","all_ages"
2020,"Delta","NGA projection scenario 4","death_rate_mean_U5",1.28,"Deaths per 1000","U5"
2021,"Delta","NGA projection scenario 4","PfPR_all_ages",0.17,"Prevalence","all_ages"
2021,"Delta","NGA projection scenario 4","PfPR_U5",0.1,"Prevalence","U5"
2021,"Delta","NGA projection scenario 4","incidence_all_ages",1014.58,"Incidence per 1000","all_ages"
2021,"Delta","NGA projection scenario 4","incidence_U5",912.15,"Incidence per 1000","U5"
2021,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.52,"Deaths per 1000","all_ages"
2021,"Delta","NGA projection scenario 4","death_rate_mean_U5",1.32,"Deaths per 1000","U5"
2022,"Delta","NGA projection scenario 4","PfPR_all_ages",0.14,"Prevalence","all_ages"
2022,"Delta","NGA projection scenario 4","PfPR_U5",0.08,"Prevalence","U5"
2022,"Delta","NGA projection scenario 4","incidence_all_ages",805.13,"Incidence per 1000","all_ages"
2022,"Delta","NGA projection scenario 4","incidence_U5",715.94,"Incidence per 1000","U5"
2022,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.4,"Deaths per 1000","all_ages"
2022,"Delta","NGA projection scenario 4","death_rate_mean_U5",1.22,"Deaths per 1000","U5"
2023,"Delta","NGA projection scenario 4","PfPR_all_ages",0.08,"Prevalence","all_ages"
2023,"Delta","NGA projection scenario 4","PfPR_U5",0.05,"Prevalence","U5"
2023,"Delta","NGA projection scenario 4","incidence_all_ages",507.32,"Incidence per 1000","all_ages"
2023,"Delta","NGA projection scenario 4","incidence_U5",427.85,"Incidence per 1000","U5"
2023,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.26,"Deaths per 1000","all_ages"
2023,"Delta","NGA projection scenario 4","death_rate_mean_U5",0.69,"Deaths per 1000","U5"
2024,"Delta","NGA projection scenario 4","PfPR_all_ages",0.11,"Prevalence","all_ages"
2024,"Delta","NGA projection scenario 4","PfPR_U5",0.06,"Prevalence","U5"
2024,"Delta","NGA projection scenario 4","incidence_all_ages",661.56,"Incidence per 1000","all_ages"
2024,"Delta","NGA projection scenario 4","incidence_U5",555.25,"Incidence per 1000","U5"
2024,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.34,"Deaths per 1000","all_ages"
2024,"Delta","NGA projection scenario 4","death_rate_mean_U5",1,"Deaths per 1000","U5"
2025,"Delta","NGA projection scenario 4","PfPR_all_ages",0.11,"Prevalence","all_ages"
2025,"Delta","NGA projection scenario 4","PfPR_U5",0.06,"Prevalence","U5"
2025,"Delta","NGA projection scenario 4","incidence_all_ages",648.41,"Incidence per 1000","all_ages"
2025,"Delta","NGA projection scenario 4","incidence_U5",543.37,"Incidence per 1000","U5"
2025,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.26,"Deaths per 1000","all_ages"
2025,"Delta","NGA projection scenario 4","death_rate_mean_U5",0.74,"Deaths per 1000","U5"
2026,"Delta","NGA projection scenario 4","PfPR_all_ages",0.07,"Prevalence","all_ages"
2026,"Delta","NGA projection scenario 4","PfPR_U5",0.04,"Prevalence","U5"
2026,"Delta","NGA projection scenario 4","incidence_all_ages",461.41,"Incidence per 1000","all_ages"
2026,"Delta","NGA projection scenario 4","incidence_U5",370.91,"Incidence per 1000","U5"
2026,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.24,"Deaths per 1000","all_ages"
2026,"Delta","NGA projection scenario 4","death_rate_mean_U5",0.59,"Deaths per 1000","U5"
2027,"Delta","NGA projection scenario 4","PfPR_all_ages",0.1,"Prevalence","all_ages"
2027,"Delta","NGA projection scenario 4","PfPR_U5",0.06,"Prevalence","U5"
2027,"Delta","NGA projection scenario 4","incidence_all_ages",644.3,"Incidence per 1000","all_ages"
2027,"Delta","NGA projection scenario 4","incidence_U5",526.72,"Incidence per 1000","U5"
2027,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.28,"Deaths per 1000","all_ages"
2027,"Delta","NGA projection scenario 4","death_rate_mean_U5",0.53,"Deaths per 1000","U5"
2028,"Delta","NGA projection scenario 4","PfPR_all_ages",0.11,"Prevalence","all_ages"
2028,"Delta","NGA projection scenario 4","PfPR_U5",0.06,"Prevalence","U5"
2028,"Delta","NGA projection scenario 4","incidence_all_ages",672.4,"Incidence per 1000","all_ages"
2028,"Delta","NGA projection scenario 4","incidence_U5",557.75,"Incidence per 1000","U5"
2028,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.3,"Deaths per 1000","all_ages"
2028,"Delta","NGA projection scenario 4","death_rate_mean_U5",0.8,"Deaths per 1000","U5"
2029,"Delta","NGA projection scenario 4","PfPR_all_ages",0.07,"Prevalence","all_ages"
2029,"Delta","NGA projection scenario 4","PfPR_U5",0.04,"Prevalence","U5"
2029,"Delta","NGA projection scenario 4","incidence_all_ages",478.18,"Incidence per 1000","all_ages"
2029,"Delta","NGA projection scenario 4","incidence_U5",382.43,"Incidence per 1000","U5"
2029,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.23,"Deaths per 1000","all_ages"
2029,"Delta","NGA projection scenario 4","death_rate_mean_U5",0.56,"Deaths per 1000","U5"
2030,"Delta","NGA projection scenario 4","PfPR_all_ages",0.11,"Prevalence","all_ages"
2030,"Delta","NGA projection scenario 4","PfPR_U5",0.06,"Prevalence","U5"
2030,"Delta","NGA projection scenario 4","incidence_all_ages",691.17,"Incidence per 1000","all_ages"
2030,"Delta","NGA projection scenario 4","incidence_U5",558.83,"Incidence per 1000","U5"
2030,"Delta","NGA projection scenario 4","death_rate_mean_all_ages",0.32,"Deaths per 1000","all_ages"
2030,"Delta","NGA projection scenario 4","death_rate_mean_U5",0.82,"Deaths per 1000","U5"
2020,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.2,"Prevalence","all_ages"
2020,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.2,"Prevalence","U5"
2020,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1119.76,"Incidence per 1000","all_ages"
2020,"Ebonyi","NGA projection scenario 4","incidence_U5",2119.6,"Incidence per 1000","U5"
2020,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.58,"Deaths per 1000","all_ages"
2020,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",2.21,"Deaths per 1000","U5"
2021,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.18,"Prevalence","all_ages"
2021,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.18,"Prevalence","U5"
2021,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1088.3,"Incidence per 1000","all_ages"
2021,"Ebonyi","NGA projection scenario 4","incidence_U5",2052.17,"Incidence per 1000","U5"
2021,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.63,"Deaths per 1000","all_ages"
2021,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",2.55,"Deaths per 1000","U5"
2022,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.2,"Prevalence","all_ages"
2022,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.19,"Prevalence","U5"
2022,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1231.09,"Incidence per 1000","all_ages"
2022,"Ebonyi","NGA projection scenario 4","incidence_U5",2280.72,"Incidence per 1000","U5"
2022,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.72,"Deaths per 1000","all_ages"
2022,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",3.26,"Deaths per 1000","U5"
2023,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.17,"Prevalence","all_ages"
2023,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.16,"Prevalence","U5"
2023,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1093.94,"Incidence per 1000","all_ages"
2023,"Ebonyi","NGA projection scenario 4","incidence_U5",1979,"Incidence per 1000","U5"
2023,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.45,"Deaths per 1000","all_ages"
2023,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",1.49,"Deaths per 1000","U5"
2024,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.16,"Prevalence","all_ages"
2024,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.14,"Prevalence","U5"
2024,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1076.14,"Incidence per 1000","all_ages"
2024,"Ebonyi","NGA projection scenario 4","incidence_U5",1905.74,"Incidence per 1000","U5"
2024,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.45,"Deaths per 1000","all_ages"
2024,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",1.69,"Deaths per 1000","U5"
2025,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.17,"Prevalence","all_ages"
2025,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.14,"Prevalence","U5"
2025,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1226.91,"Incidence per 1000","all_ages"
2025,"Ebonyi","NGA projection scenario 4","incidence_U5",2120.04,"Incidence per 1000","U5"
2025,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.55,"Deaths per 1000","all_ages"
2025,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",1.75,"Deaths per 1000","U5"
2026,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.15,"Prevalence","all_ages"
2026,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.12,"Prevalence","U5"
2026,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1103.64,"Incidence per 1000","all_ages"
2026,"Ebonyi","NGA projection scenario 4","incidence_U5",1824.61,"Incidence per 1000","U5"
2026,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.5,"Deaths per 1000","all_ages"
2026,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",1.65,"Deaths per 1000","U5"
2027,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.14,"Prevalence","all_ages"
2027,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.11,"Prevalence","U5"
2027,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1102.79,"Incidence per 1000","all_ages"
2027,"Ebonyi","NGA projection scenario 4","incidence_U5",1752.93,"Incidence per 1000","U5"
2027,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.44,"Deaths per 1000","all_ages"
2027,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",1.58,"Deaths per 1000","U5"
2028,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.16,"Prevalence","all_ages"
2028,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.12,"Prevalence","U5"
2028,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1330.48,"Incidence per 1000","all_ages"
2028,"Ebonyi","NGA projection scenario 4","incidence_U5",2038.64,"Incidence per 1000","U5"
2028,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.46,"Deaths per 1000","all_ages"
2028,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",1.35,"Deaths per 1000","U5"
2029,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.15,"Prevalence","all_ages"
2029,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.1,"Prevalence","U5"
2029,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1203.84,"Incidence per 1000","all_ages"
2029,"Ebonyi","NGA projection scenario 4","incidence_U5",1766.61,"Incidence per 1000","U5"
2029,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.44,"Deaths per 1000","all_ages"
2029,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",1.27,"Deaths per 1000","U5"
2030,"Ebonyi","NGA projection scenario 4","PfPR_all_ages",0.14,"Prevalence","all_ages"
2030,"Ebonyi","NGA projection scenario 4","PfPR_U5",0.09,"Prevalence","U5"
2030,"Ebonyi","NGA projection scenario 4","incidence_all_ages",1228.4,"Incidence per 1000","all_ages"
2030,"Ebonyi","NGA projection scenario 4","incidence_U5",1758.36,"Incidence per 1000","U5"
2030,"Ebonyi","NGA projection scenario 4","death_rate_mean_all_ages",0.48,"Deaths per 1000","all_ages"
2030,"Ebonyi","NGA projection scenario 4","death_rate_mean_U5",1.49,"Deaths per 1000","U5"
2020,"Edo","NGA projection scenario 4","PfPR_all_ages",0.17,"Prevalence","all_ages"
2020,"Edo","NGA projection scenario 4","PfPR_U5",0.16,"Prevalence","U5"
2020,"Edo","NGA projection scenario 4","incidence_all_ages",900.95,"Incidence per 1000","all_ages"
2020,"Edo","NGA projection scenario 4","incidence_U5",1442.25,"Incidence per 1000","U5"
2020,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.5,"Deaths per 1000","all_ages"
2020,"Edo","NGA projection scenario 4","death_rate_mean_U5",1.85,"Deaths per 1000","U5"
2021,"Edo","NGA projection scenario 4","PfPR_all_ages",0.13,"Prevalence","all_ages"
2021,"Edo","NGA projection scenario 4","PfPR_U5",0.13,"Prevalence","U5"
2021,"Edo","NGA projection scenario 4","incidence_all_ages",745.42,"Incidence per 1000","all_ages"
2021,"Edo","NGA projection scenario 4","incidence_U5",1263.46,"Incidence per 1000","U5"
2021,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.37,"Deaths per 1000","all_ages"
2021,"Edo","NGA projection scenario 4","death_rate_mean_U5",1.42,"Deaths per 1000","U5"
2022,"Edo","NGA projection scenario 4","PfPR_all_ages",0.14,"Prevalence","all_ages"
2022,"Edo","NGA projection scenario 4","PfPR_U5",0.14,"Prevalence","U5"
2022,"Edo","NGA projection scenario 4","incidence_all_ages",849.2,"Incidence per 1000","all_ages"
2022,"Edo","NGA projection scenario 4","incidence_U5",1452.37,"Incidence per 1000","U5"
2022,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.56,"Deaths per 1000","all_ages"
2022,"Edo","NGA projection scenario 4","death_rate_mean_U5",2.22,"Deaths per 1000","U5"
2023,"Edo","NGA projection scenario 4","PfPR_all_ages",0.12,"Prevalence","all_ages"
2023,"Edo","NGA projection scenario 4","PfPR_U5",0.11,"Prevalence","U5"
2023,"Edo","NGA projection scenario 4","incidence_all_ages",726.04,"Incidence per 1000","all_ages"
2023,"Edo","NGA projection scenario 4","incidence_U5",1166.06,"Incidence per 1000","U5"
2023,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.39,"Deaths per 1000","all_ages"
2023,"Edo","NGA projection scenario 4","death_rate_mean_U5",1.55,"Deaths per 1000","U5"
2024,"Edo","NGA projection scenario 4","PfPR_all_ages",0.1,"Prevalence","all_ages"
2024,"Edo","NGA projection scenario 4","PfPR_U5",0.09,"Prevalence","U5"
2024,"Edo","NGA projection scenario 4","incidence_all_ages",617.51,"Incidence per 1000","all_ages"
2024,"Edo","NGA projection scenario 4","incidence_U5",1084.28,"Incidence per 1000","U5"
2024,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.34,"Deaths per 1000","all_ages"
2024,"Edo","NGA projection scenario 4","death_rate_mean_U5",1.31,"Deaths per 1000","U5"
2025,"Edo","NGA projection scenario 4","PfPR_all_ages",0.11,"Prevalence","all_ages"
2025,"Edo","NGA projection scenario 4","PfPR_U5",0.11,"Prevalence","U5"
2025,"Edo","NGA projection scenario 4","incidence_all_ages",716.29,"Incidence per 1000","all_ages"
2025,"Edo","NGA projection scenario 4","incidence_U5",1253.08,"Incidence per 1000","U5"
2025,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.33,"Deaths per 1000","all_ages"
2025,"Edo","NGA projection scenario 4","death_rate_mean_U5",1.27,"Deaths per 1000","U5"
2026,"Edo","NGA projection scenario 4","PfPR_all_ages",0.09,"Prevalence","all_ages"
2026,"Edo","NGA projection scenario 4","PfPR_U5",0.08,"Prevalence","U5"
2026,"Edo","NGA projection scenario 4","incidence_all_ages",589.15,"Incidence per 1000","all_ages"
2026,"Edo","NGA projection scenario 4","incidence_U5",985.78,"Incidence per 1000","U5"
2026,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.29,"Deaths per 1000","all_ages"
2026,"Edo","NGA projection scenario 4","death_rate_mean_U5",0.96,"Deaths per 1000","U5"
2027,"Edo","NGA projection scenario 4","PfPR_all_ages",0.08,"Prevalence","all_ages"
2027,"Edo","NGA projection scenario 4","PfPR_U5",0.07,"Prevalence","U5"
2027,"Edo","NGA projection scenario 4","incidence_all_ages",538.26,"Incidence per 1000","all_ages"
2027,"Edo","NGA projection scenario 4","incidence_U5",943.84,"Incidence per 1000","U5"
2027,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.24,"Deaths per 1000","all_ages"
2027,"Edo","NGA projection scenario 4","death_rate_mean_U5",0.96,"Deaths per 1000","U5"
2028,"Edo","NGA projection scenario 4","PfPR_all_ages",0.09,"Prevalence","all_ages"
2028,"Edo","NGA projection scenario 4","PfPR_U5",0.08,"Prevalence","U5"
2028,"Edo","NGA projection scenario 4","incidence_all_ages",614.43,"Incidence per 1000","all_ages"
2028,"Edo","NGA projection scenario 4","incidence_U5",1109.86,"Incidence per 1000","U5"
2028,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.24,"Deaths per 1000","all_ages"
2028,"Edo","NGA projection scenario 4","death_rate_mean_U5",0.96,"Deaths per 1000","U5"
2029,"Edo","NGA projection scenario 4","PfPR_all_ages",0.07,"Prevalence","all_ages"
2029,"Edo","NGA projection scenario 4","PfPR_U5",0.06,"Prevalence","U5"
2029,"Edo","NGA projection scenario 4","incidence_all_ages",494.73,"Incidence per 1000","all_ages"
2029,"Edo","NGA projection scenario 4","incidence_U5",851.9,"Incidence per 1000","U5"
2029,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.17,"Deaths per 1000","all_ages"
2029,"Edo","NGA projection scenario 4","death_rate_mean_U5",0.59,"Deaths per 1000","U5"
2030,"Edo","NGA projection scenario 4","PfPR_all_ages",0.07,"Prevalence","all_ages"
2030,"Edo","NGA projection scenario 4","PfPR_U5",0.05,"Prevalence","U5"
2030,"Edo","NGA projection scenario 4","incidence_all_ages",500.63,"Incidence per 1000","all_ages"
2030,"Edo","NGA projection scenario 4","incidence_U5",850.63,"Incidence per 1000","U5"
2030,"Edo","NGA projection scenario 4","death_rate_mean_all_ages",0.17,"Deaths per 1000","all_ages"
2030,"Edo","NGA projection scenario 4","death_rate_mean_U5",0.6,"Deaths per 1000","U5"
2020,"Ekiti","NGA projection scenario 4","PfPR_all_ages",0.24,"Prevalence","all_ages"
2020,"Ekiti","NGA projection scenario 4","PfPR_U5",0.29,"Prevalence","U5"
2020,"Ekiti","NGA projection scenario 4","incidence_all_ages",1152.32,"Incidence per 1000","all_ages"
2020,"Ekiti","NGA projection scenario 4","incidence_U5",2461.22,"Incidence per 1000","U5"
2020,"Ekiti","NGA projection scenario 4","death_rate_mean_all_ages",0.81,"Deaths per 1000","all_ages"
